index	name	color
0	NONE	#000000
1	7Networks_1_Visual	#781286
2	7Networks_2_Somatomotor	#4682b4
3	7Networks_3_DorsalAttention	#00760e
4	7Networks_4_VentralAttention	#c43afa
5	7Networks_5_Limbic	#dcf8a4
6	7Networks_6_Frontoparietal	#e69422
7	7Networks_7_Default	#cd3e4e
